Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,PerimeterAreaRatio,Factor1,Factor2,Factor3,Class
60560,984.12,402.4070924,192.4911168,2.090522924,0.878169704,61331,277.6821687,0.666541929,0.98742887,0.785777546,0.690052869,0.006644767,0.000929371,0.476172962,0.995450494,0.01625033,0.03755,-1.9294,0.4461,HOROZ
42039,774.13,284.2984726,189.1280152,1.503206557,0.746625516,42569,231.3562561,0.740318746,0.987549625,0.881524617,0.813779455,0.006762732,0.001829485,0.662237001,0.995479003,0.018414567,-0.33813,0.13743,-0.03639,SIRA
38425,722.26,270.5623827,181.160669,1.493494058,0.742748244,38800,221.1882219,0.7980933,0.990335052,0.925628276,0.81751284,0.007041311,0.001940044,0.668327244,0.998142767,0.018796617,-0.38819,0.21372,0.82971,SIRA
91657,1162.789,460.8365932,255.8319733,1.80132525,0.831752366,93537,341.6157446,0.710772834,0.979901002,0.851870684,0.741294744,0.005027838,0.000936537,0.549517898,0.989860465,0.012686309,1.22139,-0.58124,-1.07883,CALI
29208,628.934,227.548644,163.6710597,1.390280263,0.694720877,29584,192.8439281,0.730382596,0.987290427,0.927900775,0.847484409,0.007790627,0.002479014,0.718229824,0.998540749,0.021532936,-0.95814,0.63774,0.04868,DERMASON
46863,867.433,347.4427551,172.1287909,2.018504594,0.868655702,47538,244.2699834,0.700702751,0.985800833,0.782650867,0.70305102,0.00741401,0.001117327,0.494280737,0.997707938,0.018509976,-0.48428,-1.74957,0.35643,HOROZ
54313,926.338,366.7744394,190.7502467,1.922799292,0.854120547,55100,262.9704535,0.627431727,0.985716878,0.795380054,0.716981407,0.006752977,0.001100795,0.514062337,0.988438699,0.017055548,-0.25071,-1.4304,-0.82363,HOROZ
27247,609.007,233.4412941,148.8718917,1.568068299,0.770262202,27482,186.2577727,0.809404985,0.991448948,0.923174897,0.797878428,0.008567596,0.002141833,0.636609985,0.998247937,0.022351341,-1.07565,-0.1803,1.04973,DERMASON
39123,721.955,263.8370123,189.4261297,1.392822694,0.696077683,39458,223.1881509,0.766186205,0.99150996,0.943239016,0.845931922,0.006743783,0.002130223,0.715600816,0.996705057,0.018453467,-0.30554,0.65071,0.63593,DERMASON
34523,673.987,231.9170486,189.734176,1.22232617,0.575058574,34878,209.6569789,0.785863874,0.989821664,0.955026346,0.904017105,0.006717755,0.002767646,0.817246926,0.998942305,0.01952284,-0.3807,1.68976,0.26206,SEKER
41869,754.125,267.6579501,199.4233859,1.34215929,0.666988461,42316,230.8879956,0.78113806,0.98943662,0.925157717,0.862623342,0.006392748,0.002183495,0.744119031,0.99872627,0.018011536,-0.11977,0.95268,0.45437,SEKER
34676,668.424,226.4475067,195.193788,1.160116359,0.506938033,34982,210.1210471,0.777907394,0.991252644,0.975292284,0.927901791,0.006530381,0.002986251,0.861001735,0.998862198,0.019276272,-0.29637,2.12492,0.30505,SEKER
44141,765.323,271.778025,207.1410008,1.312043603,0.647377176,44515,237.0697508,0.797488708,0.991598338,0.947027306,0.87229183,0.006157043,0.002198868,0.760893037,0.998324842,0.017338144,0.06371,1.13073,0.75258,SEKER
34014,681.258,252.9275604,171.4126012,1.475548231,0.735325406,34368,208.10567,0.747396177,0.989699721,0.920967577,0.822787638,0.007435984,0.002102177,0.676979497,0.998915899,0.020028753,-0.68235,0.20068,0.64645,DERMASON
41241,753.95,284.1485805,185.4490628,1.532219016,0.75766108,41618,229.14989,0.796158301,0.99094142,0.91170421,0.806443902,0.006889954,0.001797599,0.650351767,0.996481344,0.018281564,-0.27871,0.03947,0.78004,SIRA
72465,1027.436,398.7005143,233.0421625,1.710851419,0.811390615,73476,303.752043,0.816442647,0.986240405,0.862638035,0.761855157,0.005501974,0.001143373,0.58042328,0.993017993,0.014178376,0.85108,-0.3831,0.1359,CALI
44515,809.186,274.9714228,206.5348797,1.331355862,0.660172545,45305,238.0719604,0.771972114,0.982562631,0.85431793,0.865806192,0.006177051,0.002141133,0.749620362,0.998011463,0.018177828,-0.08749,1.086,-0.79995,SEKER
180097,1628.676,605.1446051,381.9444587,1.584378543,0.775650795,182527,478.8597104,0.733963387,0.986686901,0.853192343,0.791314516,0.003360104,0.000812698,0.626178664,0.992104039,0.009043327,3.92717,0.24815,0.28568,BOMBAY
40644,760.4,286.7542768,180.6244549,1.587571721,0.776682083,41112,227.48527,0.78790346,0.988616462,0.88332819,0.793310818,0.007055267,0.00172372,0.629342054,0.999125649,0.018708789,-0.37225,-0.20728,0.73457,SIRA
36115,688.089,228.014068,201.8461467,1.129642907,0.465143113,36464,214.4365784,0.784154073,0.990428916,0.958535613,0.940453281,0.006313556,0.003046511,0.884452374,0.999115351,0.01905272,-0.18375,2.37961,0.08908,SEKER
39158,727.678,243.0275665,205.6639014,1.181673423,0.532774098,39634,223.2879623,0.76331384,0.98799011,0.92929131,0.918776275,0.006206332,0.00272806,0.844149844,0.997509436,0.018583125,-0.15064,1.97698,-0.34299,SEKER
142154,1378.113,501.7293744,361.6697526,1.387258323,0.693094973,143074,425.4363575,0.795124789,0.993569761,0.940587688,0.847939904,0.003529478,0.001125513,0.71900208,0.99744162,0.009694507,3.28378,0.97853,1.64479,BOMBAY
28547,632.851,224.4680577,163.4534937,1.373283939,0.685384315,28958,190.6493359,0.725003175,0.985807031,0.895709948,0.849338378,0.007863105,0.002524043,0.72137568,0.990653635,0.022168739,-1.0669,0.77969,-1.1522,DERMASON
30330,645.992,243.0060961,159.2067557,1.52635543,0.755494146,30639,196.5129904,0.799841772,0.989914814,0.913330572,0.808675147,0.00801207,0.002113591,0.653955493,0.998168518,0.02129878,-0.87776,0.02482,0.73599,DERMASON
34940,690.354,258.4906996,172.3981294,1.499382276,0.74511024,35264,210.9193915,0.772461974,0.99081216,0.921274549,0.815965107,0.007398131,0.002022964,0.665799057,0.998287305,0.019758271,-0.60665,0.1139,0.8327,DERMASON
78301,1086.584,426.0985235,236.7116277,1.800074325,0.831494746,79580,315.7466225,0.770876405,0.983928123,0.833394368,0.741017875,0.005441802,0.001012132,0.549107491,0.988434297,0.013877013,0.893,-0.65264,-0.69473,CALI
69575,1076.93,363.9028039,244.2310606,1.489993955,0.741327312,71278,297.6334009,0.73228363,0.976107635,0.753855536,0.817892574,0.005230367,0.001443767,0.668948262,0.996728867,0.015478692,0.69721,0.38397,-1.70887,BARBUNYA
48623,896.599,360.6307342,173.7178725,2.075956429,0.876333064,49603,248.8146426,0.591024566,0.98024313,0.760072666,0.689942978,0.007416875,0.001036701,0.476021312,0.988199504,0.018439812,-0.70062,-1.84021,-1.6374,HOROZ
46281,792.617,291.0355096,202.736418,1.43553641,0.717456104,46737,242.7484282,0.720259587,0.990243276,0.925733186,0.834085258,0.006288445,0.001877434,0.695698218,0.998700122,0.017126186,-0.0515,0.39403,0.67745,SIRA
39642,748.914,278.4701824,182.1280998,1.528979783,0.756467846,40182,224.6636642,0.726962645,0.986561147,0.88818109,0.80677817,0.007024625,0.001835775,0.650891016,0.995199204,0.018891933,-0.50923,0.03529,-0.18076,SIRA
52268,905.317,381.4871705,175.186845,2.177601694,0.888322156,52860,257.9722553,0.807502163,0.988800605,0.801390879,0.676227866,0.007298675,0.000941447,0.457284127,0.99578269,0.017320674,-0.16123,-2.00124,1.02745,HOROZ
27738,614.449,228.734106,154.8335586,1.477290247,0.73606115,28038,187.928493,0.81043651,0.989300235,0.923237262,0.821602411,0.008246236,0.002317834,0.675030522,0.997216007,0.022151886,-1.00747,0.28111,0.48483,DERMASON
37823,729.761,279.4038472,172.532643,1.619425996,0.786568724,38230,219.4487168,0.773033846,0.989353911,0.892492421,0.785417663,0.007387141,0.001734039,0.616880906,0.998992976,0.019294107,-0.55051,-0.37065,0.85111,DERMASON
34839,693.73,262.4468189,169.4099301,1.549182026,0.763758632,35194,210.6143217,0.764281327,0.989913053,0.909692456,0.802502856,0.007533133,0.001927266,0.644010834,0.997690009,0.019912454,-0.67558,-0.09785,0.68241,DERMASON
33668,690.41,254.9717361,168.6651878,1.51170339,0.749940376,34064,207.0445097,0.781250725,0.988374824,0.887591299,0.812029258,0.007573118,0.002031146,0.659391516,0.99680439,0.020506416,-0.72045,0.094,0.26688,DERMASON
159402,1508.083,529.6845988,384.0243698,1.379299442,0.688742833,161419,450.5074138,0.781190885,0.987504569,0.880750993,0.85052013,0.003322948,0.00107261,0.723384492,0.997763825,0.009460879,3.6637,1.10691,0.71154,BOMBAY
33808,683.885,262.2827152,164.4212286,1.595187662,0.779111405,34115,207.4745347,0.803918771,0.991001026,0.908370846,0.791033959,0.007758007,0.001873745,0.625734725,0.998164313,0.020228496,-0.70079,-0.26561,1.02465,DERMASON
36988,706.21,260.267543,181.534837,1.433705769,0.716591417,37378,217.0128666,0.738991449,0.989566055,0.931972263,0.833806875,0.00703654,0.002097977,0.695233905,0.996760859,0.019092949,-0.51038,0.4361,0.35534,DERMASON
43537,787.024,301.8650033,183.9405001,1.641101352,0.792903759,43936,235.4422011,0.736068844,0.990918609,0.883267827,0.779958586,0.006933528,0.001582779,0.608335396,0.99834004,0.01807713,-0.30564,-0.52227,0.97391,SIRA
52687,907.204,375.6454924,179.4649915,2.09314078,0.87849532,53290,259.0041928,0.786654921,0.988684556,0.804458087,0.689491018,0.007129757,0.00099396,0.475397863,0.995074655,0.017218745,-0.1329,-1.8027,0.81741,HOROZ
43205,768.043,282.0801793,195.6517826,1.441746022,0.720357042,43689,234.5427776,0.811087332,0.988921697,0.920391932,0.831475569,0.006528878,0.001924936,0.691351622,0.996753451,0.017776716,-0.11868,0.52902,0.43307,SIRA
28249,626.229,223.0909265,161.6006147,1.380507908,0.689410286,28599,189.6516383,0.722998567,0.98776181,0.905204265,0.850109151,0.007897303,0.002544236,0.722685569,0.997673144,0.022168183,-1.02285,0.636,-0.09065,DERMASON
41489,797.126,307.0775721,173.1079974,1.773907484,0.825961004,42189,229.837846,0.757222902,0.983407997,0.820519453,0.748468358,0.007401421,0.00143281,0.560204882,0.993751634,0.019212948,-0.59279,-0.81647,-0.52162,SIRA
49805,850.999,332.2215442,191.481999,1.735001441,0.817189984,50287,251.8207607,0.659162498,0.990415018,0.864220789,0.757990459,0.006670446,0.001358281,0.574549536,0.996844272,0.017086618,-0.18679,-0.93245,0.72123,SIRA
51896,871.948,339.2358007,196.0556099,1.730303973,0.81608412,52577,257.0526005,0.766207497,0.987047568,0.857753655,0.757740191,0.006536839,0.001329318,0.574170197,0.993488973,0.016801834,-0.02257,-0.64045,0.08767,SIRA
71081,1078.031,397.4464963,228.9861356,1.735679303,0.817348701,72466,300.8373981,0.697693365,0.980887589,0.768600909,0.756925526,0.005591459,0.001132185,0.572936251,0.994433593,0.015166233,0.58855,-0.6592,-0.92537,BARBUNYA
76500,1099.381,396.2521484,246.9683755,1.604465137,0.782014162,77747,312.0942569,0.785751702,0.983960796,0.795380327,0.787615305,0.005179767,0.001229551,0.620337869,0.995310484,0.014370993,1.0183,-0.09825,-0.32198,BARBUNYA
41486,753.173,278.3072461,190.3581347,1.462019191,0.729495557,41862,229.8295363,0.80536574,0.991018107,0.919013606,0.825812262,0.006708462,0.001924545,0.681965891,0.997047221,0.018154872,-0.19739,0.36187,0.7648,HOROZ
34879,689.973,236.1931301,188.3981624,1.253691263,0.603127827,35298,210.7351942,0.769785919,0.988129639,0.920682093,0.892215595,0.006771786,0.002647051,0.796048669,0.99799926,0.019781903,-0.44201,1.46335,-0.11426,SEKER
25792,597.381,214.5223095,153.3719859,1.398705952,0.699179108,26121,181.2164295,0.725921756,0.98740477,0.908222116,0.84474398,0.008317397,0.002612568,0.713592392,0.998105926,0.023161484,-1.20295,0.54487,-0.0633,DERMASON
42259,797.038,302.5359773,179.271758,1.687583034,0.805523789,42834,231.960837,0.709043624,0.986576084,0.835932143,0.766721496,0.00715909,0.001526118,0.587861852,0.992065688,0.018860787,-0.52978,-0.63049,-0.43088,SIRA
44838,807.043,300.7365093,190.7734858,1.576406218,0.773042478,45454,238.9341221,0.824379482,0.986447837,0.865092898,0.79449656,0.006707179,0.001648496,0.631224784,0.995066674,0.017999086,-0.16736,-0.02084,0.02593,SIRA
191366,1681.844,642.8971264,383.3926337,1.676863533,0.802723457,193330,493.6139774,0.784119778,0.989841204,0.850165002,0.767796211,0.003359516,0.000720179,0.589511021,0.988529534,0.008788625,4.21981,-0.03443,0.61471,BOMBAY
31493,661.651,246.483722,163.082581,1.511404348,0.749824906,31981,200.2451822,0.70735816,0.98474094,0.903994838,0.812407329,0.007826619,0.002103049,0.660005668,0.997535436,0.021009462,-0.98184,0.08648,-0.26663,DERMASON
47971,905.348,281.9002603,217.3496658,1.296989619,0.636815537,48879,247.1407983,0.741666667,0.981423515,0.735457435,0.876695886,0.005876472,0.002141373,0.768595676,0.996860613,0.018872819,0.05057,1.11202,-1.54297,SEKER
65231,1026.265,363.4665476,229.786481,1.581757752,0.774798663,66343,288.1921039,0.824957001,0.983238624,0.778296119,0.792898565,0.005571991,0.001358503,0.628688134,0.994432329,0.01573278,0.65519,0.00603,-0.59578,BARBUNYA
222737,1847.94,722.4940683,396.6969714,1.821274475,0.835778955,225516,532.538784,0.83655204,0.987677149,0.819646328,0.737083953,0.003243709,0.000590595,0.543292754,0.989485225,0.008296511,4.92455,-0.35459,0.77387,BOMBAY
38488,748.479,286.4139234,171.3384257,1.671626912,0.801332202,39028,221.369473,0.679519774,0.98616378,0.863328282,0.772900529,0.007441642,0.00163811,0.597375228,0.998588508,0.019447074,-0.71167,-0.65262,0.18919,SIRA
35441,703.568,274.5416921,164.6718149,1.667205116,0.800145298,35732,212.4261818,0.816311959,0.991856039,0.899712335,0.773748352,0.007746443,0.001712699,0.598686512,0.998133215,0.01985181,-0.632,-0.54405,1.26372,DERMASON
47328,874.436,363.4143173,166.1896743,2.186744266,0.889312059,47999,245.4788813,0.793561368,0.986020542,0.777807199,0.67547939,0.007678632,0.00098608,0.456272406,0.997751068,0.018476082,-0.42983,-2.05721,0.73963,HOROZ
79671,1092.549,441.1951845,232.8469345,1.894786313,0.849391054,81249,318.4968882,0.704143319,0.980578223,0.838741795,0.721895658,0.005537714,0.000927701,0.521133341,0.987436322,0.013713258,0.7553,-0.92442,-1.24826,CALI
38744,731.086,278.0277913,177.7858714,1.56383513,0.768829693,39088,222.104464,0.725217131,0.991199345,0.910914017,0.79885706,0.007176022,0.001802768,0.638172603,0.997996735,0.018869657,-0.50454,-0.22773,0.87669,DERMASON
61559,972.702,363.4118102,216.014883,1.682346166,0.80416363,62400,279.9631282,0.774560874,0.986522436,0.817601732,0.770374326,0.005903472,0.001282609,0.593476601,0.998433085,0.015801134,0.4458,-0.51799,0.4394,BARBUNYA
67889,1062.461,438.3611957,198.1784927,2.211951406,0.891972582,68813,294.005033,0.699453946,0.986572305,0.755758919,0.670691284,0.006457028,0.000805941,0.449826798,0.994995018,0.015649973,0.29746,-2.1648,0.4239,HOROZ
67413,1077.615,359.8362623,239.8736526,1.500107488,0.745398715,68823,292.9725199,0.736030134,0.979512663,0.729501623,0.814182868,0.005337787,0.001446868,0.662893742,0.994411866,0.01598527,0.64551,0.23905,-1.54918,BARBUNYA
60670,989.284,402.3994329,192.5597288,2.089738262,0.878071843,61470,277.9342425,0.616734267,0.986985521,0.779007948,0.690692431,0.006632593,0.000931112,0.477056034,0.996922248,0.016305983,-0.01525,-2.01338,0.42885,HOROZ
73020,1068.139,421.5574519,221.2601724,1.905256817,0.851186334,73700,304.9130229,0.646996279,0.990773406,0.804259404,0.723301229,0.005773178,0.000974701,0.523164667,0.996763049,0.014628033,0.63392,-1.47368,0.92764,CALI
38183,721.729,246.5615485,197.5135069,1.248327531,0.598568249,38626,220.4906019,0.798173001,0.988531041,0.921152636,0.894261913,0.006457364,0.002547382,0.799704369,0.99829298,0.018901841,-0.21496,1.53571,0.04273,SEKER
68879,1030.435,390.322355,227.4152121,1.71634233,0.812734405,70187,296.1409573,0.795553246,0.98136407,0.815183713,0.758708676,0.005666783,0.001158288,0.575638856,0.987993335,0.014960075,0.60066,-0.33831,-1.27126,CALI
81817,1092.464,404.7418654,258.0855879,1.568246676,0.770322252,82640,322.7578656,0.732339778,0.990041142,0.861467992,0.797441266,0.004946916,0.001233983,0.635912573,0.997267779,0.013352531,1.24177,-0.09747,0.79204,CALI
48836,844.94,314.3703168,198.4752855,1.583926764,0.77550427,49455,249.3590311,0.706692714,0.987483571,0.859603566,0.793201577,0.006437266,0.001571866,0.629168742,0.99655721,0.017301581,-0.11106,-0.25177,0.12847,SIRA
48176,862.859,336.0677463,185.8125098,1.80863897,0.833246327,49336,247.668303,0.736636086,0.976487757,0.813131781,0.736959455,0.006975833,0.001269259,0.543109238,0.982288532,0.017910557,-0.48006,-0.63572,-2.68184,HOROZ
54854,932.182,390.521444,179.4881525,2.175750536,0.888120068,55509,264.276904,0.689467069,0.988200112,0.793262165,0.676728277,0.007119288,0.00092103,0.457961161,0.996409242,0.016993875,-0.19794,-2.15688,0.77709,HOROZ
33263,719.325,271.3390351,158.5661122,1.711204439,0.811477467,34108,205.7954494,0.672740879,0.975225753,0.807831848,0.758443949,0.008157383,0.00166504,0.575237224,0.984348492,0.02162538,-1.27364,-0.4932,-3.01048,HOROZ
27324,614.317,222.3695211,156.8635289,1.417598614,0.708791243,27649,186.5207691,0.794695053,0.988245506,0.909848479,0.838787475,0.008138249,0.002484955,0.703564429,0.997371959,0.022482689,-1.02107,0.54496,0.16432,DERMASON
48782,811.014,274.6782807,226.3339856,1.213597154,0.566594658,49312,249.2211297,0.802414712,0.989252109,0.931993242,0.907320116,0.00563073,0.002353893,0.823229794,0.999069335,0.016625272,0.35363,1.78981,0.25441,SEKER
55434,925.422,330.5917574,213.7725739,1.546464785,0.762798609,56460,265.670399,0.718876439,0.981827843,0.813404259,0.803620759,0.0059637,0.001534264,0.645806325,0.998716739,0.016694123,0.16066,-0.00231,-0.54865,BARBUNYA
47705,824.388,311.9041796,195.5944153,1.594647675,0.778940555,48235,246.4546459,0.795799553,0.989012128,0.882085009,0.790161409,0.006538186,0.001572173,0.624355052,0.995626332,0.017280956,-0.0453,-0.16618,0.48475,SIRA
72503,1048.874,409.7482505,229.4829452,1.785528115,0.828453137,74347,303.831675,0.697915965,0.975197385,0.82816944,0.741508169,0.005651466,0.001053913,0.549834365,0.981744717,0.014466629,0.45225,-0.44861,-2.82761,CALI
28641,624.687,234.9392178,155.7209757,1.508719149,0.748784184,28914,190.9629645,0.815704033,0.990558207,0.922301903,0.812818593,0.008202899,0.002208623,0.660674065,0.996771613,0.021810935,-0.95242,0.12441,0.68449,DERMASON
103899,1240.06,488.4209733,273.3822256,1.786586426,0.828677319,105229,363.7146072,0.825414101,0.987360899,0.84905502,0.744674424,0.004700921,0.00089172,0.554539998,0.990733634,0.011935245,1.85577,-0.53389,0.30134,CALI
38841,721.773,257.9059406,191.9627768,1.343520576,0.667830795,39169,222.382322,0.787147374,0.991626031,0.936912434,0.862261341,0.006640044,0.002264156,0.743494619,0.99890032,0.01858276,-0.23707,0.90269,0.79992,SEKER
43085,770.316,280.4798916,196.0695195,1.430512465,0.715072613,43520,234.216835,0.778663341,0.990004596,0.912426992,0.835057492,0.00650992,0.001952634,0.697321016,0.997526405,0.017878983,-0.13749,0.48728,0.55724,SIRA
61153,988.076,330.529591,236.1084807,1.399905628,0.699805064,62432,279.0383807,0.746496582,0.979513711,0.787130843,0.844216035,0.005404961,0.001693506,0.712700713,0.997713739,0.016157441,0.50657,0.73731,-1.23379,BARBUNYA
83522,1134.917,462.4802456,230.6929039,2.004744133,0.866707463,84089,326.1035315,0.700452868,0.993257144,0.81485915,0.705118834,0.005537227,0.000844348,0.49719257,0.996743888,0.01358824,1.04591,-1.68122,1.57799,CALI
66957,1057.414,418.4892634,204.1611367,2.049798851,0.87292594,67869,291.9799654,0.657795461,0.986562348,0.752516001,0.697700015,0.00625012,0.000913573,0.486785311,0.997811971,0.015792434,0.30641,-1.85967,0.46123,HOROZ
53639,871.395,331.5814865,206.8559348,1.602958537,0.781546928,54186,261.333687,0.798722378,0.989905142,0.887688123,0.788143179,0.006181724,0.001471329,0.621169671,0.995709227,0.016245549,0.22632,-0.18283,0.692,SIRA
45460,783.344,267.2120104,217.5853339,1.228079143,0.580472617,45965,240.5856806,0.770338739,0.98901338,0.930966927,0.900355041,0.005877959,0.002382657,0.8106392,0.995529094,0.0172315,0.12064,1.67489,-0.20812,SEKER
43000,968.539,348.5200766,158.3193142,2.201374345,0.890868301,44715,233.9856842,0.668210284,0.96164598,0.576028662,0.671369312,0.008105118,0.001015746,0.450736754,0.992240326,0.022524163,-1.12758,-1.91609,-4.0603,HOROZ
52647,918.243,384.432846,174.928609,2.19765565,0.890475934,53197,258.9058561,0.767124685,0.989661071,0.784636018,0.673474857,0.007302085,0.000926642,0.453568383,0.996787121,0.017441507,-0.18606,-2.16372,1.15118,HOROZ
31268,659.043,243.5385085,163.8673702,1.486192817,0.739769659,31629,199.5285796,0.754318248,0.988586424,0.904653909,0.819289651,0.007788746,0.002164697,0.671235532,0.997585426,0.021077236,-0.86797,0.16635,0.31209,DERMASON
48866,866.649,324.3207285,192.7718206,1.682407353,0.804179608,50022,249.4356101,0.672492569,0.976890168,0.81757984,0.769101658,0.00663694,0.001432461,0.591517361,0.995173158,0.017735215,-0.36165,-0.44234,-1.51665,SIRA
78575,1085.348,413.4274252,243.2858926,1.699348124,0.808525645,79341,316.2985887,0.811172135,0.990345471,0.838216553,0.765064361,0.005261564,0.001111953,0.585323476,0.994668351,0.013812892,1.1326,-0.4873,0.81718,CALI
42047,768.936,292.9750073,183.1391409,1.599739989,0.780543407,42446,231.3782685,0.773890157,0.990599821,0.89364389,0.789754289,0.006967798,0.001672027,0.623711836,0.997776767,0.018287535,-0.31087,-0.28991,0.89606,DERMASON
45541,805.243,294.2790429,197.3356271,1.491261599,0.741843407,46073,240.7999213,0.711522537,0.988453107,0.882589,0.81827071,0.006461849,0.001787,0.669566955,0.998499488,0.017681715,-0.165,0.11155,0.3655,SIRA
26155,591.657,215.9859435,154.5345859,1.397654397,0.698628649,26485,182.4872058,0.793633936,0.987540117,0.938911318,0.844903158,0.008257922,0.002595842,0.713861347,0.997731451,0.022621181,-1.08992,0.69502,0.13606,DERMASON
45081,795.047,295.8158994,194.4432888,1.521347953,0.753618713,45531,239.5807002,0.711011924,0.990116624,0.896226536,0.809897983,0.006561875,0.001741522,0.655934743,0.997904978,0.017635966,-0.19193,-0.03644,0.62041,SIRA
30685,635.681,213.5341452,183.1571463,1.165852108,0.51408086,31044,197.659696,0.771561479,0.988435769,0.954239808,0.925658498,0.00695891,0.00315155,0.856843654,0.998952981,0.020716343,-0.58246,2.10509,-0.16789,SEKER
74532,1061.236,403.348774,236.9032237,1.702588795,0.809339664,75724,308.0537124,0.708048336,0.984258623,0.831627211,0.763740297,0.005411753,0.001135797,0.583299241,0.993118752,0.014238663,0.77375,-0.5001,-0.42404,CALI
50914,843.481,313.330817,207.4562818,1.510346249,0.749415646,51386,254.6089515,0.816976893,0.990814619,0.899283187,0.812588286,0.006154119,0.001655114,0.660299723,0.997281209,0.016566779,0.21856,0.18109,0.88209,SIRA
164201,1560.469,570.6124442,368.330017,1.549188005,0.763760738,166229,457.2386756,0.806868661,0.987799963,0.847374461,0.801312134,0.003475085,0.000883796,0.642101137,0.994735379,0.009503407,3.67684,0.38509,0.71149,BOMBAY
50253,872.982,354.0748474,181.3556334,1.952378543,0.858868738,50859,252.9507993,0.641604106,0.988084705,0.828631196,0.714399233,0.007045845,0.001132079,0.510366264,0.996428142,0.017371739,-0.34725,-1.611,0.50011,HOROZ
45548,806.084,313.6472271,186.567643,1.681144823,0.803849487,46323,240.818427,0.808190496,0.98326965,0.880883701,0.767800274,0.006886081,0.001476199,0.589517261,0.991063892,0.017697462,-0.29102,-0.28627,-0.65974,SIRA
31410,665.924,253.1598882,158.1892467,1.600360919,0.780737581,31904,199.9811344,0.732594752,0.984516048,0.890078818,0.789940049,0.00805985,0.001935901,0.62400528,0.998633664,0.021201019,-1.01688,-0.26923,-0.01932,DERMASON
31751,661.724,247.7817013,163.8593816,1.512160604,0.750116754,32145,201.0637431,0.731724742,0.987743039,0.911199556,0.811455172,0.007803902,0.002087131,0.658459496,0.995696509,0.020841044,-0.90941,0.07159,0.02039,DERMASON
75279,1124.613,383.1388142,251.694014,1.52224047,0.753954683,76654,309.5936041,0.789253512,0.982062254,0.747958508,0.808045524,0.005089584,0.00133846,0.65293757,0.993927993,0.014939266,1.01148,0.21825,-1.00761,BARBUNYA
47701,856.953,352.2382779,173.6578246,2.028346714,0.870022306,48228,246.4443132,0.825276817,0.989072738,0.816250275,0.699652277,0.007384295,0.001091485,0.489513309,0.992902711,0.017965095,-0.28581,-1.57429,0.6415,HOROZ
59527,958.355,393.7438418,193.1217328,2.038837556,0.871454945,60192,275.3037057,0.774949879,0.98895202,0.814462389,0.69919495,0.006614542,0.000975153,0.488873578,0.996733811,0.016099501,0.18218,-1.6535,1.02304,HOROZ
41308,764.195,285.360779,185.2980457,1.540009653,0.760492617,41755,229.3359525,0.679095154,0.989294695,0.888864679,0.803670194,0.006908124,0.001777671,0.64588578,0.994670336,0.018499927,-0.4606,-0.13538,0.08111,SIRA
49303,835.634,318.6781513,197.6248847,1.612540606,0.784491617,49860,250.5484569,0.777404604,0.98882872,0.887260211,0.786211593,0.006463667,0.001523409,0.618128669,0.996757578,0.016948948,-0.00314,-0.25288,0.60102,SIRA
63210,1002.819,416.9757411,194.9538804,2.138842993,0.883970594,64194,283.6925653,0.655875486,0.984671465,0.789860775,0.680357482,0.006596674,0.000871873,0.462886304,0.990041127,0.015864879,0.03637,-1.91926,-0.45956,HOROZ
46276,796.204,289.0980178,204.2614007,1.415333572,0.7076659,46788,242.735315,0.748112582,0.989057023,0.917311771,0.839629814,0.006247256,0.001915228,0.704978225,0.99777935,0.017205549,-0.02226,0.557,0.4031,SIRA
36918,727.642,272.6541286,172.5646057,1.580011889,0.77422813,37365,216.8074203,0.767079455,0.988036933,0.876218688,0.795173803,0.007385398,0.001821386,0.632301377,0.999043693,0.019709681,-0.59633,-0.22178,0.54489,DERMASON
164596,1550.902,583.9204222,360.6172305,1.619224964,0.786508532,166206,457.7883093,0.816059813,0.990313226,0.85992471,0.78399092,0.003547598,0.00082672,0.614641763,0.995243287,0.009422477,3.67942,0.08155,1.27996,BOMBAY
32143,658.745,243.5473137,168.2202678,1.44778817,0.723133032,32455,202.301109,0.778884366,0.990386689,0.930811218,0.830643976,0.007576994,0.002225033,0.689969415,0.998929556,0.020494198,-0.72086,0.36155,0.76259,DERMASON
42095,780.972,299.4611593,179.3983854,1.669252254,0.800696185,42586,231.5102992,0.679017324,0.988470389,0.867300209,0.773089571,0.007113937,0.001567505,0.597667485,0.997657796,0.018552607,-0.50237,-0.66876,0.43976,SIRA
45753,906.221,275.3211301,212.1319136,1.297876992,0.637453243,46399,241.3597499,0.77911927,0.986077286,0.700101803,0.876648116,0.006017554,0.002192305,0.768511919,0.997433938,0.01980681,0.05918,0.97754,-0.88684,SEKER
56155,934.742,344.514406,208.1900925,1.654806921,0.796756789,57050,267.3925329,0.770016592,0.984312007,0.80763435,0.776143256,0.006135062,0.001373303,0.602398354,0.996852966,0.016645748,0.20085,-0.39138,-0.14885,BARBUNYA
48388,866.233,349.800953,177.5410253,1.970254212,0.861623061,48990,248.2126409,0.621825846,0.987711778,0.81036017,0.709582518,0.007229085,0.001130511,0.503507349,0.992037476,0.017901814,-0.49909,-1.6709,-0.10794,HOROZ
