Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,PerimeterAreaRatio,Factor1,Factor2,Factor3,Class
90260,1196.254,420.4780916,274.0689009,1.534205779,0.758388284,91653,339.0023618,0.74560534,0.98480137,0.792607883,0.806230737,0.004658521,0.00121413,0.650008002,0.997246033,0.013253423,1.50652,0.11764,-0.11733,BARBUNYA
63975,1027.084,339.1857145,241.0475071,1.407132223,0.703530294,65434,285.4040993,0.794779735,0.977702723,0.762093454,0.841439032,0.005301848,0.001639448,0.708019645,0.996277256,0.016054459,0.64269,0.80585,-1.58648,BARBUNYA
29509,642.899,246.5684857,152.9142698,1.612462238,0.78446779,29832,193.8350477,0.77347907,0.9891727,0.897178497,0.786130666,0.008355705,0.001968529,0.618001423,0.996503958,0.02178654,-1.04672,-0.35706,0.49624,DERMASON
34666,681.015,225.7926672,195.8277652,1.153016616,0.497802899,35034,210.0907472,0.797799871,0.989495918,0.939291173,0.930458681,0.006513375,0.00301144,0.865753356,0.998228005,0.019645041,-0.29365,2.20767,-0.09701,SEKER
45914,805.448,301.5564443,194.5008749,1.550411763,0.764191055,46466,241.7840368,0.779471683,0.988120346,0.889364887,0.801787,0.006567854,0.001674323,0.642862394,0.996701417,0.017542536,-0.12186,-0.00051,0.3823,SIRA
40369,757.076,285.5902338,180.6802637,1.580638793,0.774433263,40884,226.7143736,0.782254001,0.987403385,0.885072603,0.79384498,0.007074494,0.001733077,0.630189853,0.996102528,0.018753895,-0.42357,-0.12585,0.22241,SIRA
37301,699.032,251.5874622,189.0989626,1.330453953,0.659592776,37579,217.9291359,0.737742529,0.992602251,0.959259756,0.866216202,0.006744791,0.002342359,0.750330508,0.99828019,0.018740302,-0.35827,0.91056,0.79654,SEKER
43539,796.581,295.2576881,189.7175074,1.556301747,0.766244668,44192,235.4476089,0.660803181,0.98522357,0.862240518,0.797430917,0.006781453,0.001691511,0.635896067,0.98964616,0.018295804,-0.47025,-0.1025,-1.09074,SIRA
29847,636.68,235.8150005,161.7746223,1.4576761,0.727579421,30207,194.9419931,0.764621494,0.988082233,0.925269261,0.826673421,0.007900794,0.002276074,0.683388945,0.996159732,0.021331457,-0.93517,0.36062,0.1027,DERMASON
32171,679.084,257.229689,159.9665422,1.608021812,0.783110873,32547,202.3892028,0.679745605,0.988447476,0.876652405,0.786803434,0.007995701,0.001890172,0.619059644,0.995461411,0.021108576,-1.01338,-0.4597,0.05884,DERMASON
37117,699.991,249.5144267,189.7779774,1.314770186,0.649233451,37429,217.3909662,0.750050519,0.991664218,0.951914229,0.8712561,0.006722376,0.002389384,0.759087191,0.998025207,0.01885904,-0.35307,1.03104,0.60333,SEKER
57995,929.11,324.5696765,229.3523842,1.415157194,0.707577968,58998,271.7379756,0.746002753,0.982999424,0.844240433,0.837225395,0.005596511,0.00169616,0.700946362,0.991949287,0.016020519,0.3702,0.7036,-1.19757,BARBUNYA
88341,1136.526,439.2807344,256.9921582,1.709315714,0.811012062,89092,335.3792698,0.76882441,0.991570511,0.859435768,0.763473659,0.004972558,0.001042163,0.582892029,0.996346504,0.012865215,1.42623,-0.56635,1.21841,CALI
59179,952.913,382.2096414,199.5902141,1.914971849,0.85282251,59861,274.4978015,0.624626621,0.988606939,0.818975637,0.718186492,0.006458535,0.001059895,0.515791837,0.987726848,0.016102215,-0.01585,-1.42028,-0.41749,HOROZ
56642,921.327,352.3944833,207.0553753,1.701933518,0.809175507,57583,268.5495006,0.642250519,0.983658371,0.838534328,0.762070672,0.006221434,0.001294349,0.580751709,0.988400799,0.016265792,-0.03238,-0.59095,-1.23155,SIRA
30372,638.102,233.8354234,165.653751,1.411591479,0.70579086,30634,196.6490057,0.791844822,0.991447411,0.937352719,0.840971838,0.007699046,0.002375431,0.707233632,0.998324968,0.021009548,-0.77292,0.53449,0.7992,DERMASON
38600,716.517,254.1292876,193.9916405,1.310001229,0.645975595,38940,221.6913314,0.715265167,0.991268618,0.944809325,0.872356483,0.00658366,0.002351923,0.761005833,0.996918576,0.018562617,-0.32648,1.02295,0.34337,SEKER
32757,687.218,270.5807894,154.4605336,1.751779455,0.82105568,33093,204.2241606,0.807140745,0.989846795,0.871615475,0.754762232,0.008260243,0.001653534,0.569666027,0.997929243,0.020979272,-0.88217,-0.85861,0.96837,DERMASON
190600,1660.623,619.8668961,394.902905,1.569669122,0.770800216,192978,492.6250676,0.780316057,0.987677352,0.868541677,0.794727176,0.003252187,0.000800253,0.631591284,0.991389336,0.008712608,4.25384,0.40228,0.50472,BOMBAY
59897,958.442,373.2062088,207.7961113,1.796021141,0.830655762,60787,276.1579784,0.643652346,0.985358712,0.819376042,0.739960836,0.0062308,0.001152281,0.547542039,0.983397078,0.016001503,0.0359,-0.903,-1.44089,HOROZ
62694,998.103,402.7630036,199.5648945,2.018205681,0.86861385,63546,282.5322637,0.699303975,0.98659239,0.790833616,0.701485144,0.006424267,0.000959571,0.492081408,0.993121492,0.015920232,0.17439,-1.62909,0.08959,HOROZ
39377,777.438,312.4027624,161.8858003,1.92977248,0.855262012,39983,223.911486,0.741409501,0.984843559,0.818692781,0.716739776,0.007933635,0.001291511,0.513715907,0.991354819,0.019743454,-0.81167,-1.34529,-0.43196,HOROZ
65290,1032.586,342.6691219,243.8187527,1.405425621,0.702657514,66600,288.3224061,0.750796334,0.98033033,0.769491927,0.841401771,0.005248417,0.001622638,0.707956941,0.994980823,0.015815378,0.66446,0.71131,-1.42137,BARBUNYA
51078,846.345,323.7004765,201.5529537,1.606031916,0.78249837,51567,255.0186845,0.767766955,0.990517191,0.896084329,0.787823013,0.006337376,0.001505927,0.620665099,0.996807958,0.016569658,0.08985,-0.26496,0.84829,SIRA
39900,756.421,292.0864695,175.1400879,1.667730518,0.800286914,40361,225.3935621,0.663010967,0.988578083,0.876305636,0.771667248,0.007320463,0.001601174,0.595470341,0.993084061,0.01895792,-0.66062,-0.64165,-0.06072,SIRA
28819,637.061,240.712885,153.1319163,1.571931514,0.771557137,29320,191.55545,0.741458269,0.982912688,0.892332546,0.795783948,0.008352576,0.002066241,0.633272092,0.995460359,0.02210559,-1.19,-0.08391,-0.62763,DERMASON
38641,718.184,247.7468033,198.8496914,1.245899863,0.596473563,39027,221.8090378,0.753206503,0.990109411,0.941427261,0.895305347,0.006411501,0.002541114,0.801571665,0.998678028,0.018586061,-0.22073,1.47327,0.27274,SEKER
40415,730.648,258.6716558,199.1611376,1.298805876,0.6381187,40770,226.843506,0.770837307,0.991292617,0.951340635,0.876955402,0.006400387,0.002335049,0.769050777,0.998847669,0.018078634,-0.14076,1.16465,0.66728,SEKER
27362,603.342,215.3632076,162.6438858,1.324139586,0.655485926,27645,186.650423,0.808139878,0.989763067,0.944562251,0.866677392,0.007870887,0.00273926,0.751129701,0.994600572,0.022050362,-0.91757,1.09677,-0.00388,DERMASON
33125,750.481,250.7141042,168.9696378,1.483781983,0.738773805,34040,205.3681083,0.716216216,0.973119859,0.739071317,0.819132649,0.007568728,0.002101936,0.670978297,0.995585507,0.02265603,-1.01944,0.30352,-2.58381,DERMASON
54221,922.349,380.1850559,182.1473635,2.087238863,0.877759316,54903,262.7476382,0.672566921,0.987578092,0.800915732,0.691104593,0.007011768,0.000986694,0.477625558,0.996918626,0.017010918,-0.20743,-1.94118,0.63898,HOROZ
57440,964.157,393.173053,187.7485852,2.094146556,0.878620065,58090,270.4346122,0.630280686,0.988810467,0.776477325,0.687825908,0.006844935,0.000945068,0.47310448,0.990750116,0.016785463,-0.14932,-2.00493,0.0168,HOROZ
48788,833.874,313.8279464,198.9479243,1.577437651,0.77338266,49410,249.2364558,0.796317757,0.987411455,0.881702381,0.79418184,0.006432482,0.001578477,0.630724794,0.994929038,0.017091785,-0.00844,-0.04623,0.16825,SIRA
35506,713.086,262.1062149,173.2478277,1.512897555,0.750400622,35941,212.620891,0.760918949,0.987896831,0.877460939,0.811201257,0.007382026,0.001971831,0.658047479,0.995558422,0.020083535,-0.65733,0.07851,0.01502,SIRA
34266,678.422,251.6232371,173.6664891,1.448887683,0.723633323,34595,208.8751451,0.76266999,0.990489955,0.935563842,0.830110714,0.007343233,0.002150855,0.689083798,0.998405028,0.019798693,-0.62037,0.35241,0.72331,DERMASON
79935,1082.248,412.1137129,248.7814116,1.656529361,0.797232966,80637,319.0241417,0.786142801,0.991294319,0.85761676,0.774116783,0.00515561,0.001142052,0.599256794,0.992686474,0.013539101,1.1732,-0.34483,0.68858,CALI
43995,785.046,286.5332697,196.0617028,1.461444359,0.729243215,44531,236.6773622,0.809684187,0.987963441,0.897063065,0.826003076,0.00651286,0.001870157,0.682281082,0.997115839,0.017843982,-0.10832,0.42674,0.31241,SIRA
89095,1126.165,431.9119918,263.7291843,1.637710263,0.79193252,90202,336.807478,0.773561971,0.987727545,0.882793536,0.779805804,0.004847769,0.001105777,0.608097092,0.995886848,0.012640047,1.4485,-0.16938,0.61646,CALI
42119,770.656,296.3273789,181.4379924,1.633215707,0.790634043,42501,231.5762863,0.7976328,0.991011976,0.891182783,0.781487985,0.00703548,0.001618686,0.610723471,0.997443166,0.018297111,-0.29755,-0.39286,1.00868,SIRA
30753,658.986,253.4075666,155.2566102,1.632185362,0.790334561,31134,197.8785883,0.696115714,0.987762575,0.889907723,0.780870875,0.008240093,0.001889856,0.609759324,0.995240243,0.021428348,-1.10574,-0.49856,0.03829,DERMASON
72775,1047.307,372.3997455,249.1056703,1.494946884,0.743334324,73788,304.4010642,0.786892868,0.98627148,0.833765778,0.817404061,0.005117138,0.00140914,0.668149398,0.998847861,0.014391027,1.01101,0.28888,0.28744,BARBUNYA
86893,1120.096,435.0024473,256.6516518,1.694913882,0.807402896,88335,332.6193076,0.676868549,0.98367578,0.870330419,0.764637784,0.005006185,0.001055625,0.584670941,0.990966895,0.012890521,1.13924,-0.38107,-0.62214,CALI
46331,822.692,309.5139071,191.806998,1.613673694,0.784835642,47058,242.8795202,0.746551724,0.98455098,0.860214957,0.784712786,0.006680493,0.00156254,0.615774156,0.993658557,0.017756837,-0.25306,-0.21466,-0.47969,SIRA
51275,893.525,364.3111537,180.0380199,2.023523442,0.869355342,51890,255.5099952,0.622027853,0.988148005,0.807053112,0.701351009,0.007105044,0.001060445,0.491893238,0.995357498,0.017426134,-0.36954,-1.85149,0.38125,HOROZ
55046,946.19,376.8101519,187.0892505,2.014066286,0.868032152,55800,264.7390111,0.665095935,0.986487455,0.772643085,0.702579295,0.006845368,0.001028864,0.493617666,0.9941787,0.017189078,-0.17307,-1.73949,0.01909,HOROZ
31521,674.54,252.2699917,159.6053993,1.580585574,0.774415861,31958,200.33418,0.797515434,0.986325803,0.870551432,0.794126082,0.008003236,0.001963375,0.630636234,0.996774533,0.021399702,-0.90535,-0.15283,0.06449,DERMASON
32036,665.675,248.5658622,164.4457259,1.511537383,0.749876286,32421,201.9641108,0.8054913,0.988124981,0.90849733,0.812517492,0.007758954,0.002085998,0.660184674,0.997893815,0.020778967,-0.78072,0.14752,0.44391,DERMASON
52875,911.09,380.0417586,177.9162954,2.136070548,0.883649367,53456,259.4658762,0.751449605,0.989131248,0.800456406,0.682729911,0.007187551,0.000963289,0.466120132,0.995665486,0.017231017,-0.18038,-1.985,0.9109,HOROZ
33584,658.848,223.7351826,191.3544824,1.169218404,0.518178984,33884,206.7860655,0.748056576,0.991146264,0.972236276,0.924244739,0.006661958,0.002998676,0.854228338,0.998779494,0.019617913,-0.4079,2.00822,0.23499,SEKER
44586,806.549,292.2988516,195.1526431,1.497796018,0.744477406,45214,238.2617433,0.707714286,0.986110497,0.861284956,0.815130617,0.006555844,0.001785325,0.664437923,0.995192475,0.018089737,-0.2714,0.13489,-0.37859,SIRA
97727,1184.262,452.170756,277.5202323,1.629325373,0.789499695,99056,352.7461991,0.76168319,0.986583347,0.875646554,0.780117233,0.004626876,0.001057078,0.608582898,0.991579556,0.012118064,1.67452,-0.06476,-0.01434,CALI
46053,798.158,301.2435026,195.9604243,1.537267046,0.759501916,46641,242.1497486,0.727604512,0.987393066,0.908427031,0.80383393,0.006541235,0.001684631,0.646148987,0.993303545,0.017331292,-0.20137,0.05912,-0.14868,SIRA
29135,650.303,253.2513804,147.1590265,1.720936774,0.813847249,29478,192.6027885,0.680724299,0.988364204,0.865751737,0.760520192,0.008692342,0.00179374,0.578390963,0.995374278,0.022320336,-1.28086,-0.90716,0.15731,DERMASON
76883,1067.951,407.5144317,240.7550419,1.692651703,0.806826104,77526,312.874537,0.763576593,0.991706008,0.847105559,0.767763084,0.005300449,0.00113606,0.589460154,0.997750733,0.0138906,1.0539,-0.59318,1.25301,CALI
55314,896.53,343.5686694,205.9817402,1.667956922,0.800347889,56015,265.38269,0.703337784,0.987485495,0.864799194,0.772429833,0.006211243,0.001363937,0.596647847,0.995182907,0.016208012,0.10121,-0.51878,0.16325,SIRA
36033,695.986,257.5339055,178.4143797,1.443459356,0.721148843,36372,214.1929983,0.805206704,0.990679644,0.934779712,0.831707956,0.007147168,0.002109586,0.691738125,0.998495868,0.019315239,-0.46162,0.44063,0.84198,DERMASON
32258,654.808,220.8040301,186.2777558,1.185348348,0.536918908,32612,202.6626784,0.775805676,0.9891451,0.945408164,0.917839581,0.006844939,0.002996515,0.842429496,0.998572412,0.020299089,-0.49757,1.93826,-0.05043,SEKER
43268,806.547,312.5473302,177.9607163,1.756271478,0.82206888,44132,234.7137163,0.752303787,0.980422369,0.835828787,0.750970153,0.007223522,0.001417162,0.56395617,0.990460137,0.018640728,-0.55904,-0.62295,-1.26467,SIRA
46659,820.865,302.8512562,199.0343219,1.521603175,0.753714862,47769,243.7377359,0.750627413,0.976763173,0.870165406,0.804810054,0.006490736,0.00167976,0.647719223,0.985571627,0.017592855,-0.31928,0.45264,-2.53833,SIRA
43112,781.526,293.0259252,188.6139531,1.553575016,0.765297549,43594,234.2902116,0.705585833,0.988943433,0.886995003,0.799554549,0.006796853,0.001713484,0.639287478,0.993181053,0.018127807,-0.36234,-0.12273,-0.04639,SIRA
34465,699.267,265.8142325,165.6411923,1.604759231,0.782105182,34941,209.4807889,0.774494382,0.986377036,0.88573148,0.788072132,0.007712585,0.001835032,0.621057685,0.996648053,0.020289192,-0.77732,-0.24164,0.12183,DERMASON
34729,671.193,228.8102714,193.6576351,1.181519496,0.532598937,35043,210.281564,0.777143752,0.99103958,0.968740162,0.919021523,0.00658845,0.002899117,0.844600559,0.997912027,0.019326586,-0.32731,1.96498,0.22263,SEKER
41645,742.133,258.2243287,205.7682959,1.254927673,0.604165751,41965,230.2695395,0.788955196,0.992374598,0.950187348,0.891742233,0.006200608,0.002418641,0.79520421,0.997923769,0.017820459,-0.00753,1.4384,0.64695,SEKER
30322,645.639,241.3049711,160.5152332,1.503315083,0.746668304,30671,196.487072,0.725580282,0.988621173,0.914088395,0.814268646,0.007958082,0.002158038,0.663033427,0.996748152,0.021292758,-0.97945,0.06488,0.22326,DERMASON
114004,1279.356,451.3612558,323.7479961,1.394174671,0.696795094,115298,380.9913399,0.748986604,0.988776909,0.875280258,0.844094027,0.00395917,0.001239788,0.712494726,0.9933421,0.011222027,2.36307,0.86903,0.13144,BOMBAY
31915,640.718,216.3203615,188.0653069,1.150240653,0.494138341,32184,201.5823407,0.777655945,0.99164181,0.976946683,0.93186947,0.006778015,0.003152845,0.868380709,0.998846794,0.020075764,-0.44017,2.19172,0.30102,SEKER
38383,736.763,273.198418,179.4424356,1.522485008,0.754046605,38823,221.0673052,0.813750848,0.988666512,0.888573107,0.809182231,0.007117693,0.001882367,0.654775882,0.996886464,0.019195034,-0.42388,0.11218,0.43722,SIRA
30703,642.61,230.2416086,170.1213776,1.353396098,0.673834851,31068,197.7176617,0.778868595,0.988251577,0.934320155,0.858739925,0.007498994,0.002515529,0.737434259,0.998040648,0.020929877,-0.7632,0.89721,0.1714,DERMASON
43711,790.285,298.3101981,187.1629928,1.593852468,0.778688568,44153,235.9122162,0.703484349,0.989989355,0.879494501,0.790828532,0.006824602,0.001646594,0.625409768,0.996810902,0.018079774,-0.3275,-0.35633,0.53402,SIRA
36457,709.285,247.0727088,188.5366505,1.310475752,0.646302092,36944,215.4495163,0.72083597,0.986817887,0.910645281,0.872008557,0.006777099,0.002417167,0.760398924,0.996484351,0.019455386,-0.49606,1.08873,-0.42339,SIRA
49460,833.355,310.731804,205.4124107,1.512721665,0.750332918,50450,250.9470619,0.792323465,0.980376611,0.894960536,0.807600184,0.006282487,0.001648531,0.652218056,0.986624384,0.01684907,-0.07986,0.49598,-1.77041,SIRA
34685,683.079,240.2491099,184.0720395,1.305190677,0.642636066,35104,210.1483134,0.74668475,0.988064038,0.934135109,0.87471006,0.0069266,0.002501246,0.76511769,0.998624475,0.019693787,-0.52565,1.13307,0.06893,DERMASON
41607,756.279,288.94124,183.6813274,1.573057229,0.771932272,41983,230.164458,0.708204255,0.991043994,0.914138888,0.796578772,0.006944534,0.001724796,0.63453774,0.998164178,0.018176725,-0.38701,-0.26789,0.88689,SEKER
41344,778.307,293.3547028,180.0693261,1.629120902,0.789439805,41813,229.4358641,0.688779675,0.988783393,0.857670521,0.782110741,0.00709546,0.001637696,0.611697212,0.996528713,0.01882515,-0.5044,-0.52213,0.28446,SIRA
37513,706.094,232.9818929,205.4078221,1.134240608,0.471909209,37951,218.5475578,0.754151421,0.988458802,0.945511072,0.938045249,0.006210697,0.002966301,0.87992889,0.998051079,0.018822648,-0.18417,2.34003,-0.36274,SEKER
45678,773.561,269.2582706,216.1704385,1.245583219,0.596198902,46084,241.1618459,0.77537302,0.991190001,0.959241174,0.89565251,0.005894704,0.002339914,0.802193419,0.999198661,0.016935089,0.17207,1.52126,0.62853,SEKER
65521,1015.78,403.4499947,207.3342861,1.945891354,0.857848117,66400,288.8320069,0.795679207,0.986762048,0.797978271,0.715905343,0.006157568,0.000997726,0.51252046,0.997309132,0.015503121,0.47084,-1.31733,0.70393,HOROZ
41322,770.141,268.4456957,196.928016,1.363166609,0.679596583,41861,229.3748122,0.771076693,0.987124053,0.875489029,0.854455169,0.006496435,0.002136053,0.730093635,0.995239265,0.018637554,-0.23139,0.84446,-0.36246,SIRA
45674,809.693,305.7368435,190.6878534,1.603336752,0.781664372,46164,241.1512865,0.707816762,0.989385668,0.875463698,0.788754419,0.006693892,0.00159818,0.622133534,0.99748956,0.017727657,-0.23841,-0.37444,0.5495,SIRA
38945,741.576,270.4272314,184.2276063,1.467897439,0.732054096,39546,222.6798466,0.806114423,0.984802508,0.88991851,0.823437216,0.006943824,0.001969248,0.678048849,0.995306168,0.019041623,-0.42263,0.4583,-0.37172,SIRA
43022,788.25,292.1564816,188.717299,1.548117121,0.763383139,43500,234.0455334,0.70308874,0.989011494,0.870106677,0.801096495,0.006790862,0.001725218,0.641755594,0.993512823,0.018322021,-0.36325,-0.13444,-0.06561,SIRA
31413,653.14,235.2830089,170.3423783,1.381235904,0.689811213,31786,199.9906843,0.728113483,0.988265274,0.92535146,0.850000539,0.007489989,0.00241178,0.722500916,0.997944206,0.020792029,-0.80802,0.66741,0.10754,DERMASON
75698,1058.905,415.3089974,233.4139571,1.779280908,0.827120379,76255,310.4540015,0.773367661,0.992695561,0.848360172,0.747525345,0.005486393,0.001056745,0.558794141,0.994251747,0.013988547,0.9623,-0.85683,1.14742,CALI
31306,672.247,254.1840725,158.6839815,1.601825655,0.78119454,31883,199.6497863,0.654704394,0.981902581,0.870521896,0.785453567,0.00811934,0.001906262,0.616937305,0.988226003,0.021473424,-1.22504,-0.24743,-1.70595,DERMASON
75180,1059.084,372.1528356,258.7489339,1.438277755,0.718742852,76407,309.3899626,0.765518084,0.983941262,0.842270076,0.831351888,0.004950157,0.001458607,0.691145962,0.994059863,0.01408731,1.05385,0.63597,-0.65548,BARBUNYA
42883,784.774,297.8136317,184.0741393,1.617900443,0.78611127,43587,233.667138,0.732892398,0.983848395,0.874995484,0.784608605,0.006944795,0.001623497,0.615610663,0.995996764,0.018300352,-0.43173,-0.25122,-0.3245,SIRA
43103,775.123,293.1175321,187.6114003,1.562365249,0.768328929,43528,234.2657553,0.770108987,0.99023617,0.901521555,0.799221233,0.006800397,0.001711521,0.638754579,0.997967956,0.017983041,-0.24068,-0.12424,0.82849,SIRA
37706,717.764,258.216335,186.3356837,1.385758916,0.692282865,38072,219.1090374,0.719237005,0.990386636,0.919722864,0.84854832,0.00684815,0.002190077,0.720034252,0.997793885,0.019035803,-0.44118,0.59638,0.41319,SIRA
84614,1122.443,432.0825362,250.9730018,1.72162955,0.814014146,85567,328.2284126,0.808813268,0.988862529,0.843963177,0.759642858,0.005106514,0.001048919,0.577057271,0.99347885,0.013265453,1.29512,-0.48587,0.56307,CALI
42415,784.924,295.5216002,183.4763231,1.610679761,0.783924726,42928,232.3885868,0.692535023,0.988049758,0.865115551,0.786367517,0.006967384,0.001643432,0.618373871,0.996002279,0.018505812,-0.44645,-0.4066,0.13416,SIRA
28264,631.777,241.2246842,149.8201765,1.61009478,0.783746026,28640,189.7019834,0.720193655,0.986871508,0.889848076,0.786411988,0.008534697,0.002013578,0.618443814,0.995753157,0.02235271,-1.22758,-0.37795,-0.03947,DERMASON
29553,643.75,236.5023064,159.3817688,1.483873019,0.738811522,29910,193.9795048,0.753134557,0.988064193,0.896142251,0.820201324,0.00800265,0.002234063,0.672730212,0.99824621,0.021782899,-0.97731,0.16035,0.26481,DERMASON
29658,638.44,230.7618014,163.9591046,1.407435116,0.703684753,30082,194.3237979,0.79520592,0.985905192,0.914348058,0.842096901,0.007780761,0.002413516,0.709127191,0.99805051,0.021526738,-0.88515,0.66724,-0.0706,DERMASON
55758,936.443,389.5918224,182.90159,2.130062524,0.882948537,56364,266.4456615,0.66459272,0.989248456,0.79901394,0.68390979,0.006987191,0.000942926,0.467732601,0.996299685,0.016794774,-0.15572,-2.09236,0.83686,HOROZ
40834,750.33,278.3408374,187.3299607,1.485831931,0.73962098,41275,228.0163669,0.747109192,0.989315566,0.911438074,0.819198394,0.006816399,0.001893613,0.671086008,0.99712102,0.018375129,-0.34255,0.19995,0.44421,DERMASON
76553,1071.474,423.6968928,231.9948045,1.82632061,0.836773629,77861,312.2023492,0.803587924,0.983200832,0.837932055,0.736853054,0.005534687,0.00100646,0.542952423,0.991605199,0.013996499,0.86747,-0.70103,-0.35276,CALI
37783,725.097,276.5671888,174.2024924,1.587619011,0.776697299,38182,219.3326463,0.770358439,0.98955005,0.903054759,0.79305375,0.007319884,0.001786054,0.628934251,0.998507973,0.019191091,-0.53403,-0.23647,0.80003,DERMASON
57062,947.339,387.1254322,188.784729,2.050618364,0.873034873,57764,269.543308,0.618444298,0.987847102,0.798998603,0.696268665,0.006784295,0.00098354,0.484790054,0.994119388,0.016601924,-0.15021,-1.88959,0.24184,HOROZ
71764,1021.427,396.2894506,232.0263361,1.707950301,0.810674479,72598,302.2792793,0.705227987,0.98851208,0.864374277,0.762773975,0.00552212,0.001153106,0.581824136,0.993726708,0.014233139,0.72192,-0.59988,0.30973,CALI
79147,1072.47,408.1812274,250.2303887,1.63122165,0.790053831,80996,317.4477756,0.742996883,0.977171712,0.864717039,0.777712825,0.005157255,0.001163792,0.604837239,0.986623598,0.013550356,0.89227,0.11551,-2.01549,CALI
27645,624.258,222.1036047,159.1765783,1.395328427,0.697405093,28150,187.6131851,0.780491248,0.982060391,0.891452536,0.844710221,0.008034133,0.002523189,0.713535358,0.995616169,0.022581226,-1.09176,0.7852,-1.00217,DERMASON
168736,1555.86,577.480835,372.935021,1.548475746,0.7635097,169852,463.5098142,0.746916914,0.993429574,0.875944485,0.802641033,0.003422393,0.000876183,0.644232628,0.9975786,0.009220676,3.79416,0.18056,1.78321,BOMBAY
69810,1022.531,400.0841038,223.7557422,1.788039493,0.828984375,70894,298.1356279,0.78054071,0.984709566,0.839024293,0.745182388,0.005731043,0.001090093,0.555296791,0.992892593,0.014647343,0.64435,-0.69193,-0.13635,CALI
48906,828.085,315.5165968,197.8807738,1.594478284,0.778886916,49365,249.5376789,0.785171866,0.990701914,0.896235561,0.790886062,0.006451491,0.001557025,0.625500764,0.997347385,0.016932176,0.02885,-0.21524,0.93244,SIRA
30777,650.391,241.1877721,163.1457118,1.478358024,0.736510481,31159,197.9557867,0.797125097,0.9877403,0.914296596,0.820753826,0.007836624,0.002193615,0.673636842,0.995876431,0.021132372,-0.86006,0.31319,0.10266,DERMASON
75065,1060.516,412.116475,234.3914297,1.758240374,0.822510139,75760,309.153241,0.774400875,0.990826294,0.838712089,0.750159869,0.005490128,0.001072451,0.56273983,0.989431888,0.014127969,0.90073,-0.70597,0.31111,CALI
54625,956.656,381.7659218,183.1238021,2.08474222,0.8774459,55331,263.7246862,0.813598451,0.987240426,0.750049135,0.690802063,0.00698885,0.000981748,0.47720749,0.994854602,0.017513153,-0.02646,-1.77243,0.48911,HOROZ
50048,843.532,316.6585009,203.1791244,1.558518877,0.767010261,50849,252.4343335,0.751031678,0.984247478,0.883880324,0.79718161,0.006327096,0.001576207,0.635498519,0.990436438,0.01685446,-0.06439,0.09787,-0.85498,SIRA
42616,748.262,258.0020818,210.625484,1.224932885,0.577527462,42976,232.9385679,0.774273256,0.991623232,0.9564784,0.902855381,0.006054113,0.002481436,0.81514784,0.998501395,0.017558241,0.04604,1.63669,0.52214,SEKER
40902,764.048,282.799354,184.7136204,1.531015165,0.757218722,41426,228.2061433,0.807063931,0.987350939,0.880467079,0.80695426,0.006914072,0.001808462,0.651175177,0.996959071,0.018679967,-0.32531,0.09993,0.26102,SIRA
51258,876.705,341.7381768,192.132569,1.778658239,0.826986653,52033,255.4676351,0.693312774,0.985105606,0.838039625,0.74755369,0.006667021,0.001284343,0.55883652,0.99397918,0.017103769,-0.19227,-0.89242,-0.2617,SIRA
31267,662.324,249.6764772,159.6930767,1.563477155,0.768707897,31648,199.525389,0.802644076,0.987961325,0.89568457,0.79913571,0.007985303,0.002008877,0.638617883,0.998464472,0.021182845,-0.86829,-0.09938,0.52473,DERMASON
44027,813.833,293.3718283,192.1111738,1.527094039,0.755768822,44639,236.7634208,0.756217795,0.986290015,0.835330551,0.807042115,0.006663453,0.001743668,0.651316975,0.994622271,0.018484862,-0.26083,0.04131,-0.35092,BARBUNYA
41287,757.54,284.5722259,185.693264,1.532485453,0.757758808,41777,229.2776506,0.810184458,0.988271058,0.904090805,0.805692298,0.006892538,0.001791578,0.649140079,0.994797728,0.018348148,-0.30457,0.13267,0.23578,SIRA
41646,762.458,285.6281087,186.1054363,1.534764993,0.758592335,42074,230.2723042,0.811243572,0.989827447,0.900225494,0.806196229,0.006858476,0.001787189,0.64995236,0.99752413,0.018308073,-0.24949,0.05397,0.74135,SIRA
36428,715.984,253.6303369,183.4350627,1.382670974,0.690599011,36848,215.3638088,0.719792922,0.988601824,0.892973472,0.849124799,0.006962511,0.002232707,0.721012924,0.996923642,0.019654771,-0.53661,0.62242,-0.02107,DERMASON
69002,1037.299,369.3259433,238.3257423,1.5496687,0.763929918,70098,296.4052548,0.714476532,0.984364746,0.805867468,0.802557362,0.005352395,0.001369721,0.644098319,0.998139006,0.015032883,0.71705,-0.03993,-0.2005,BARBUNYA
39954,765.008,283.6796592,180.5479036,1.57121547,0.771318006,40716,225.5460325,0.731115503,0.981284999,0.857902979,0.795072982,0.007100157,0.001750152,0.632141046,0.993229791,0.019147219,-0.59977,-0.01944,-1.12679,SIRA
45595,811.89,313.6443978,186.1133837,1.685232903,0.804915248,46066,240.9426426,0.769198326,0.989775539,0.869225982,0.76820324,0.006878921,0.001477762,0.590136218,0.994516972,0.017806558,-0.23457,-0.57555,0.50696,SIRA
